,Name,Height,CO2,Pollution,Crown_height,Crown_width,Canopy,Leaf_area,Leaf_biomass,circoscrizione
2042,Carpinus betulus,8.0,2.3,113.4,2.4,6.0,28.3,78.2,4.7,CENTRO STORICO PIEDICASTELLO
495,Carpinus betulus,4.5,2.1,16.6,1.3,3.0,7.1,11.4,0.7,GARDOLO
2044,Carpinus betulus,20.0,0.4,146.5,6.0,4.0,12.6,101.0,6.1,S.GIUSEPPE-S.CHIARA
294,Carpinus betulus,12.0,3.9,35.3,3.6,3.0,7.1,24.3,1.5,VILLAZZANO
295,Carpinus betulus,12.0,3.9,42.7,3.6,3.0,7.1,29.4,1.8,VILLAZZANO
296,Carpinus betulus,12.0,3.9,42.7,3.6,3.0,7.1,29.4,1.8,VILLAZZANO
306,Carpinus betulus,6.0,0.6,8.1,1.8,2.0,3.1,5.6,0.3,VILLAZZANO
297,Carpinus betulus,8.0,3.9,27.0,2.4,3.0,7.1,18.6,1.1,VILLAZZANO
299,Carpinus betulus,8.0,3.9,32.6,2.4,3.0,7.1,22.5,1.4,VILLAZZANO
300,Carpinus betulus,6.0,1.7,18.5,1.8,3.0,7.1,12.7,0.8,VILLAZZANO
301,Carpinus betulus,6.0,1.7,22.3,1.8,3.0,7.1,15.4,0.9,VILLAZZANO
302,Carpinus betulus,6.0,1.7,19.7,1.8,3.0,7.1,13.6,0.8,VILLAZZANO
303,Carpinus betulus,6.0,1.7,19.7,1.8,3.0,7.1,13.6,0.8,VILLAZZANO
304,Carpinus betulus,6.0,1.7,17.2,1.8,3.0,7.1,11.8,0.7,VILLAZZANO
298,Carpinus betulus,8.0,3.9,32.6,2.4,3.0,7.1,22.5,1.4,VILLAZZANO
323,Carpinus betulus,4.0,1.1,6.2,1.2,1.5,1.8,4.3,0.3,MATTARELLO
324,Carpinus betulus,4.0,1.1,5.4,1.2,1.5,1.8,3.7,0.2,MATTARELLO
325,Carpinus betulus,4.0,1.1,5.8,1.2,1.5,1.8,4.0,0.2,MATTARELLO
1838,Carpinus betulus,8.0,1.7,12.1,2.4,2.0,3.1,8.3,0.5,CENTRO STORICO PIEDICASTELLO
1837,Carpinus betulus,25.0,0.5,236.4,7.5,4.0,12.6,162.9,9.8,CENTRO STORICO PIEDICASTELLO
1836,Carpinus betulus,18.0,4.4,112.5,5.4,4.0,12.6,77.6,4.7,CENTRO STORICO PIEDICASTELLO
1835,Carpinus betulus,20.0,0.4,146.5,6.0,4.0,12.6,101.0,6.1,CENTRO STORICO PIEDICASTELLO
2096,Carpinus betulus,10.0,3.5,139.5,3.0,6.0,28.3,96.2,5.8,OLTREFERSINA
2097,Carpinus betulus,5.0,2.1,29.2,1.5,4.0,12.6,20.1,1.2,OLTREFERSINA
2223,Carpinus betulus,6.0,2.3,31.9,1.8,4.0,12.6,22.0,1.3,OLTREFERSINA
2098,Carpinus betulus,10.0,3.5,123.5,3.0,6.0,28.3,85.1,5.1,OLTREFERSINA
485,Carpinus betulus,4.5,1.5,11.2,1.3,2.5,4.9,7.7,0.5,GARDOLO
486,Carpinus betulus,4.5,1.5,12.1,1.3,2.5,4.9,8.3,0.5,GARDOLO
487,Carpinus betulus,5.0,1.7,9.0,1.5,2.0,3.1,6.2,0.4,GARDOLO
488,Carpinus betulus,5.0,1.7,19.7,1.5,3.0,7.1,13.5,0.8,GARDOLO
489,Carpinus betulus,5.0,1.7,9.7,1.5,2.0,3.1,6.7,0.4,GARDOLO
494,Carpinus betulus,4.0,1.5,11.7,1.2,2.5,4.9,8.0,0.5,GARDOLO
2099,Carpinus betulus,10.0,4.7,125.9,3.0,6.0,28.3,86.8,5.2,CENTRO STORICO PIEDICASTELLO
2224,Carpinus betulus,6.0,1.1,9.2,1.8,2.0,3.1,6.3,0.4,S.GIUSEPPE-S.CHIARA
2225,Carpinus betulus,10.0,1.7,29.2,3.0,3.0,7.1,20.1,1.2,CENTRO STORICO PIEDICASTELLO
2226,Carpinus betulus,6.0,2.3,41.4,1.8,4.0,12.6,28.6,1.7,CENTRO STORICO PIEDICASTELLO
326,Carpinus betulus,4.0,1.1,7.0,1.2,1.5,1.8,4.8,0.3,MATTARELLO
327,Carpinus betulus,4.0,1.1,7.0,1.2,1.5,1.8,4.8,0.3,MATTARELLO
328,Carpinus betulus,4.0,1.1,7.0,1.2,1.5,1.8,4.8,0.3,MATTARELLO
329,Carpinus betulus,4.0,1.1,7.0,1.2,1.5,1.8,4.8,0.3,MATTARELLO
331,Carpinus betulus,4.0,1.1,7.0,1.2,1.5,1.8,4.8,0.3,MATTARELLO
332,Carpinus betulus,4.0,1.1,7.0,1.2,1.5,1.8,4.8,0.3,VILLAZZANO
1842,Carpinus betulus,8.0,1.7,14.6,2.4,2.0,3.1,10.1,0.6,CENTRO STORICO PIEDICASTELLO
1841,Carpinus betulus,8.0,1.7,12.9,2.4,2.0,3.1,8.9,0.5,CENTRO STORICO PIEDICASTELLO
1840,Carpinus betulus,8.0,1.7,13.8,2.4,2.0,3.1,9.5,0.6,CENTRO STORICO PIEDICASTELLO
1839,Carpinus betulus,8.0,1.7,13.8,2.4,2.0,3.1,9.5,0.6,CENTRO STORICO PIEDICASTELLO
2231,Carpinus betulus,6.0,2.3,41.4,1.8,4.0,12.6,28.6,1.7,CENTRO STORICO PIEDICASTELLO
2230,Carpinus betulus,6.0,2.3,36.7,1.8,4.0,12.6,25.3,1.5,CENTRO STORICO PIEDICASTELLO
2229,Carpinus betulus,6.0,2.3,41.4,1.8,4.0,12.6,28.6,1.7,CENTRO STORICO PIEDICASTELLO
2228,Carpinus betulus,6.0,2.3,41.4,1.8,4.0,12.6,28.6,1.7,CENTRO STORICO PIEDICASTELLO
2227,Carpinus betulus,6.0,2.3,41.4,1.8,4.0,12.6,28.6,1.7,CENTRO STORICO PIEDICASTELLO
2041,Carpinus betulus,4.0,1.1,16.2,1.2,3.0,7.1,11.2,0.7,CENTRO STORICO PIEDICASTELLO
2040,Carpinus betulus,4.0,1.1,9.0,1.2,2.0,3.1,6.2,0.4,CENTRO STORICO PIEDICASTELLO
496,Carpinus betulus,4.5,1.5,9.0,1.3,2.0,3.1,6.2,0.4,GARDOLO
753,Carpinus betulus,5.0,1.7,10.3,1.5,2.0,3.1,7.1,0.4,GARDOLO
1770,Carpinus betulus,8.0,3.9,41.9,2.4,4.0,12.6,28.9,1.7,OLTREFERSINA
1769,Carpinus betulus,15.0,6.1,101.2,4.5,4.0,12.6,69.8,4.2,OLTREFERSINA
1768,Carpinus betulus,8.0,3.9,54.4,2.4,4.0,12.6,37.5,2.3,OLTREFERSINA
755,Carpinus betulus,4.5,1.5,10.8,1.3,2.0,3.1,7.5,0.5,GARDOLO
756,Carpinus betulus,5.0,1.7,19.7,1.5,3.0,7.1,13.5,0.8,GARDOLO
563,Carpinus betulus,6.0,1.1,19.7,1.8,3.0,7.1,13.6,0.8,GARDOLO
757,Carpinus betulus,5.0,1.7,18.5,1.5,3.0,7.1,12.7,0.8,GARDOLO
758,Carpinus betulus,4.5,1.7,12.5,1.3,2.5,4.9,8.6,0.5,GARDOLO
759,Carpinus betulus,4.5,1.5,14.6,1.3,2.5,4.9,10.1,0.6,GARDOLO
564,Carpinus betulus,6.0,1.1,11.1,1.8,2.0,3.1,7.6,0.5,GARDOLO
565,Carpinus betulus,6.0,1.1,19.7,1.8,3.0,7.1,13.6,0.8,GARDOLO
760,Carpinus betulus,4.5,1.5,9.6,1.3,2.0,3.1,6.6,0.4,GARDOLO
761,Carpinus betulus,4.5,1.7,15.1,1.3,2.5,4.9,10.4,0.6,GARDOLO
773,Carpinus betulus,5.0,1.7,9.7,1.5,2.0,3.1,6.7,0.4,GARDOLO
772,Carpinus betulus,4.5,1.5,12.1,1.3,2.5,4.9,8.3,0.5,GARDOLO
1661,Carpinus betulus,6.2,3.2,30.7,1.9,3.6,10.1,21.2,1.3,CENTRO STORICO PIEDICASTELLO
771,Carpinus betulus,4.5,1.5,13.8,1.3,2.5,4.9,9.5,0.6,GARDOLO
770,Carpinus betulus,4.5,1.5,12.9,1.3,2.5,4.9,8.9,0.5,GARDOLO
769,Carpinus betulus,4.5,1.5,9.6,1.3,2.0,3.1,6.6,0.4,GARDOLO
768,Carpinus betulus,5.0,1.7,11.0,1.5,2.0,3.1,7.6,0.5,GARDOLO
767,Carpinus betulus,4.5,1.5,9.0,1.3,2.0,3.1,6.2,0.4,GARDOLO
766,Carpinus betulus,4.5,1.7,15.1,1.3,2.5,4.9,10.4,0.6,GARDOLO
762,Carpinus betulus,4.5,1.5,10.8,1.3,2.0,3.1,7.5,0.5,GARDOLO
765,Carpinus betulus,4.5,1.5,15.0,1.3,3.0,7.1,10.3,0.6,GARDOLO
125,Carpinus betulus,4.5,2.1,32.6,1.3,4.0,12.6,22.4,1.4,VILLAZZANO
124,Carpinus betulus,4.0,1.9,17.8,1.2,3.0,7.1,12.3,0.7,MATTARELLO
117,Carpinus betulus,4.0,1.9,20.2,1.2,3.0,7.1,13.9,0.8,MATTARELLO
93,Carpinus betulus,4.5,1.7,20.2,1.3,3.0,7.1,13.9,0.8,RAVINA-ROMAGNANO
92,Carpinus betulus,5.0,1.9,36.8,1.5,4.0,12.6,25.3,1.5,BONDONE
754,Carpinus betulus,2.5,1.5,9.9,0.8,2.0,3.1,6.9,0.4,GARDOLO
764,Carpinus betulus,4.5,1.5,13.8,1.3,2.5,4.9,9.5,0.6,GARDOLO
763,Carpinus betulus,4.5,1.5,19.4,1.3,3.0,7.1,13.4,0.8,GARDOLO
91,Carpinus betulus,4.0,1.9,8.2,1.2,1.5,1.8,5.7,0.3,BONDONE
1956,Carpinus betulus,6.0,2.3,31.9,1.8,4.0,12.6,22.0,1.3,OLTREFERSINA
750,Carpinus betulus,5.0,1.7,10.3,1.5,2.0,3.1,7.1,0.4,GARDOLO
1961,Carpinus betulus,6.0,1.9,39.1,1.8,4.0,12.6,26.9,1.6,OLTREFERSINA
1960,Carpinus betulus,6.0,2.5,64.8,1.8,5.0,19.6,44.7,2.7,OLTREFERSINA
1959,Carpinus betulus,3.5,1.3,4.2,1.0,1.0,0.8,2.9,0.2,OLTREFERSINA
748,Carpinus betulus,4.5,1.7,15.1,1.3,2.5,4.9,10.4,0.6,GARDOLO
747,Carpinus betulus,4.5,1.7,11.7,1.3,2.5,4.9,8.0,0.5,GARDOLO
746,Carpinus betulus,5.0,1.5,10.6,1.5,2.0,3.1,7.3,0.4,GARDOLO
745,Carpinus betulus,4.5,1.7,15.1,1.3,2.5,4.9,10.4,0.6,GARDOLO
751,Carpinus betulus,5.0,1.7,10.3,1.5,2.0,3.1,7.1,0.4,GARDOLO
749,Carpinus betulus,4.5,1.5,12.1,1.3,2.5,4.9,8.3,0.5,GARDOLO
752,Carpinus betulus,4.5,1.5,12.9,1.3,2.5,4.9,8.9,0.5,GARDOLO
1958,Carpinus betulus,6.0,2.3,67.0,1.8,5.0,19.6,46.2,2.8,OLTREFERSINA
1957,Carpinus betulus,6.0,2.3,36.7,1.8,4.0,12.6,25.3,1.5,OLTREFERSINA
1822,Carpinus betulus,3.0,0.5,6.4,0.9,2.0,3.1,4.4,0.3,CENTRO STORICO PIEDICASTELLO
902,Carpinus betulus,4.5,2.1,19.0,1.3,3.0,7.1,13.1,0.8,GARDOLO
903,Carpinus betulus,4.5,2.1,21.5,1.3,3.0,7.1,14.8,0.9,GARDOLO
904,Carpinus betulus,5.0,1.7,14.8,1.5,2.5,4.9,10.2,0.6,GARDOLO
905,Carpinus betulus,5.0,1.9,20.3,1.5,3.0,7.1,14.0,0.8,GARDOLO
906,Carpinus betulus,4.5,1.3,10.8,1.3,2.5,4.9,7.4,0.4,GARDOLO
907,Carpinus betulus,4.5,1.5,14.6,1.3,2.5,4.9,10.1,0.6,GARDOLO
908,Carpinus betulus,5.0,1.7,11.7,1.5,2.0,3.1,8.0,0.5,GARDOLO
90,Carpinus betulus,4.5,1.9,11.6,1.3,2.0,3.1,8.0,0.5,BONDONE
7355,Celtis australis,7.0,1.1,65.3,2.1,5.0,19.6,45.0,2.7,OLTREFERSINA
7354,Celtis australis,9.0,1.3,159.4,2.7,7.0,38.5,109.9,6.5,OLTREFERSINA
7350,Celtis australis,7.0,1.0,55.1,2.1,5.0,19.6,38.0,2.2,OLTREFERSINA
7352,Celtis australis,9.0,1.2,127.0,2.7,7.0,38.5,87.6,5.2,OLTREFERSINA
7351,Celtis australis,9.0,1.6,187.8,2.7,7.0,38.5,129.5,7.6,OLTREFERSINA
7348,Celtis australis,9.0,1.4,165.1,2.7,7.0,38.5,113.8,6.7,OLTREFERSINA
7128,Celtis australis,8.5,0.9,40.2,2.6,4.0,12.6,27.7,1.6,OLTREFERSINA
7349,Celtis australis,7.0,1.1,63.3,2.1,5.0,19.6,43.6,2.6,OLTREFERSINA
7353,Celtis australis,9.0,1.5,160.0,2.7,7.0,38.5,110.3,6.5,OLTREFERSINA
7330,Celtis australis,9.0,1.3,169.2,2.7,7.0,38.5,116.6,6.9,OLTREFERSINA
7130,Celtis australis,10.0,1.1,199.2,3.0,8.0,50.3,137.3,8.1,OLTREFERSINA
7329,Celtis australis,9.0,1.6,154.0,2.7,7.0,38.5,106.2,6.3,OLTREFERSINA
7331,Celtis australis,9.0,1.2,125.3,2.7,7.0,38.5,86.4,5.1,OLTREFERSINA
7332,Celtis australis,9.0,1.2,123.6,2.7,7.0,38.5,85.2,5.0,OLTREFERSINA
7333,Celtis australis,9.0,1.4,166.9,2.7,7.0,38.5,115.0,6.8,OLTREFERSINA
7334,Celtis australis,9.0,1.2,153.4,2.7,7.0,38.5,105.8,6.2,OLTREFERSINA
7335,Celtis australis,6.0,0.9,30.6,1.8,4.0,12.6,21.1,1.2,OLTREFERSINA
7336,Celtis australis,9.0,1.6,166.2,2.7,7.0,38.5,114.6,6.8,OLTREFERSINA
7337,Celtis australis,9.0,1.2,164.9,2.7,7.0,38.5,113.7,6.7,OLTREFERSINA
7338,Celtis australis,6.0,1.1,28.6,1.8,4.0,12.6,19.7,1.2,OLTREFERSINA
7326,Celtis australis,12.0,1.5,416.9,3.6,10.0,78.5,287.4,16.9,ARGENTARIO
7340,Celtis australis,9.0,1.1,153.4,2.7,7.0,38.5,105.8,6.2,OLTREFERSINA
7341,Celtis australis,9.0,1.4,158.4,2.7,7.0,38.5,109.2,6.4,OLTREFERSINA
7342,Celtis australis,9.0,1.1,118.2,2.7,7.0,38.5,81.5,4.8,OLTREFERSINA
7343,Celtis australis,9.0,1.3,138.3,2.7,7.0,38.5,95.3,5.6,OLTREFERSINA
7344,Celtis australis,9.0,1.1,158.2,2.7,7.0,38.5,109.1,6.4,OLTREFERSINA
7345,Celtis australis,9.0,1.4,177.1,2.7,7.0,38.5,122.1,7.2,OLTREFERSINA
7346,Celtis australis,9.0,1.4,175.1,2.7,7.0,38.5,120.7,7.1,OLTREFERSINA
7324,Celtis australis,4.0,0.6,19.9,1.2,4.0,12.6,13.7,0.8,CENTRO STORICO PIEDICASTELLO
7322,Celtis australis,5.0,0.6,19.6,1.5,4.0,12.6,13.5,0.8,OLTREFERSINA
7321,Celtis australis,6.0,0.7,15.7,1.8,3.0,7.1,10.8,0.6,OLTREFERSINA
7320,Celtis australis,6.0,0.7,15.7,1.8,3.0,7.1,10.8,0.6,OLTREFERSINA
7137,Celtis australis,10.5,1.7,398.2,3.2,10.0,78.5,274.5,16.2,CENTRO STORICO PIEDICASTELLO
7136,Celtis australis,10.0,1.4,255.8,3.0,9.0,63.6,176.3,10.4,OLTREFERSINA
7135,Celtis australis,11.0,1.7,428.0,3.3,10.0,78.5,295.0,17.4,OLTREFERSINA
7134,Celtis australis,11.0,1.7,454.1,3.3,10.0,78.5,313.0,18.5,OLTREFERSINA
7133,Celtis australis,10.0,1.4,255.8,3.0,9.0,63.6,176.3,10.4,OLTREFERSINA
7132,Celtis australis,11.0,1.6,413.1,3.3,10.0,78.5,284.8,16.8,OLTREFERSINA
7131,Celtis australis,11.0,1.6,438.3,3.3,10.0,78.5,302.2,17.8,OLTREFERSINA
7347,Celtis australis,9.0,1.6,177.0,2.7,7.0,38.5,122.0,7.2,OLTREFERSINA
7339,Celtis australis,9.0,1.2,162.8,2.7,7.0,38.5,112.2,6.6,OLTREFERSINA
2476,Celtis australis,10.0,1.3,24.7,3.0,3.0,7.1,17.0,1.0,OLTREFERSINA
7357,Celtis australis,7.0,1.1,63.3,2.1,5.0,19.6,43.6,2.6,OLTREFERSINA
7434,Celtis australis,12.0,1.7,466.4,3.6,10.0,78.5,321.5,19.0,OLTREFERSINA
7433,Celtis australis,12.0,1.8,484.9,3.6,10.0,78.5,334.3,19.7,OLTREFERSINA
7432,Celtis australis,12.0,1.7,470.2,3.6,10.0,78.5,324.2,19.1,OLTREFERSINA
7431,Celtis australis,12.0,1.6,405.9,3.6,10.0,78.5,279.8,16.5,OLTREFERSINA
7430,Celtis australis,12.0,1.7,416.2,3.6,10.0,78.5,286.9,16.9,OLTREFERSINA
7429,Celtis australis,10.0,1.1,173.3,3.0,8.0,50.3,119.5,7.0,OLTREFERSINA
7428,Celtis australis,12.0,1.6,450.6,3.6,10.0,78.5,310.6,18.3,OLTREFERSINA
7427,Celtis australis,12.0,1.4,330.6,3.6,10.0,78.5,227.9,13.4,OLTREFERSINA
7426,Celtis australis,12.0,1.4,429.3,3.6,10.0,78.5,296.0,17.4,OLTREFERSINA
7425,Celtis australis,12.0,1.7,470.2,3.6,10.0,78.5,324.2,19.1,OLTREFERSINA
7424,Celtis australis,12.0,2.0,505.5,3.6,10.0,78.5,348.5,20.5,OLTREFERSINA
7423,Celtis australis,12.0,1.5,433.7,3.6,10.0,78.5,299.0,17.6,OLTREFERSINA
7422,Celtis australis,12.0,1.8,450.2,3.6,10.0,78.5,310.4,18.3,OLTREFERSINA
7421,Celtis australis,12.0,1.6,395.2,3.6,10.0,78.5,272.4,16.1,OLTREFERSINA
7420,Celtis australis,12.0,1.8,484.9,3.6,10.0,78.5,334.3,19.7,OLTREFERSINA
7419,Celtis australis,12.0,1.7,466.4,3.6,10.0,78.5,321.5,19.0,OLTREFERSINA
7418,Celtis australis,10.0,1.4,189.7,3.0,8.0,50.3,130.8,7.7,OLTREFERSINA
7417,Celtis australis,10.0,1.6,264.7,3.0,8.0,50.3,182.4,10.8,OLTREFERSINA
7416,Celtis australis,10.0,1.5,214.9,3.0,8.0,50.3,148.1,8.7,OLTREFERSINA
7435,Celtis australis,12.0,1.4,323.6,3.6,10.0,78.5,223.1,13.2,OLTREFERSINA
7415,Celtis australis,10.0,1.6,254.0,3.0,8.0,50.3,175.1,10.3,OLTREFERSINA
7436,Celtis australis,12.0,1.8,477.7,3.6,10.0,78.5,329.3,19.4,OLTREFERSINA
7438,Celtis australis,12.0,2.0,389.3,3.6,10.0,78.5,268.4,15.8,OLTREFERSINA
7702,Celtis australis,9.0,1.2,284.5,2.7,10.0,78.5,196.1,11.6,S.GIUSEPPE-S.CHIARA
7701,Celtis australis,13.0,1.7,513.2,3.9,12.0,113.1,353.8,20.9,S.GIUSEPPE-S.CHIARA
7700,Celtis australis,12.0,1.4,329.4,3.6,9.0,63.6,227.1,13.4,S.GIUSEPPE-S.CHIARA
7699,Celtis australis,13.0,1.7,548.9,3.9,12.0,113.1,378.4,22.3,S.GIUSEPPE-S.CHIARA
7698,Celtis australis,13.0,1.7,485.7,3.9,11.0,95.0,334.8,19.7,S.GIUSEPPE-S.CHIARA
7697,Celtis australis,8.0,1.0,98.2,2.4,6.0,28.3,67.7,4.0,S.GIUSEPPE-S.CHIARA
7696,Celtis australis,13.0,1.8,542.2,3.9,11.0,95.0,373.8,22.0,S.GIUSEPPE-S.CHIARA
7695,Celtis australis,12.0,1.6,402.4,3.6,10.0,78.5,277.4,16.4,S.GIUSEPPE-S.CHIARA
7520,Celtis australis,11.0,1.2,123.8,3.3,6.0,28.3,85.4,5.0,CENTRO STORICO PIEDICASTELLO
7448,Celtis australis,8.0,1.3,72.7,2.4,5.0,19.6,50.1,3.0,OLTREFERSINA
7447,Celtis australis,13.0,1.8,482.8,3.9,10.0,78.5,332.9,19.6,OLTREFERSINA
7446,Celtis australis,13.0,1.8,402.7,3.9,10.0,78.5,277.6,16.4,OLTREFERSINA
7445,Celtis australis,13.0,1.9,501.1,3.9,10.0,78.5,345.5,20.4,OLTREFERSINA
7444,Celtis australis,13.0,1.8,486.6,3.9,10.0,78.5,335.4,19.8,OLTREFERSINA
7443,Celtis australis,13.0,2.0,488.5,3.9,10.0,78.5,336.8,19.9,OLTREFERSINA
7442,Celtis australis,13.0,2.1,521.6,3.9,10.0,78.5,359.6,21.2,OLTREFERSINA
7441,Celtis australis,12.0,1.6,450.6,3.6,10.0,78.5,310.6,18.3,OLTREFERSINA
7440,Celtis australis,13.0,2.2,534.5,3.9,10.0,78.5,368.4,21.7,OLTREFERSINA
7439,Celtis australis,13.0,2.2,442.3,3.9,10.0,78.5,304.9,18.0,OLTREFERSINA
7437,Celtis australis,12.0,2.0,441.5,3.6,10.0,78.5,304.3,17.9,OLTREFERSINA
7414,Celtis australis,10.0,1.6,264.7,3.0,8.0,50.3,182.4,10.8,OLTREFERSINA
7413,Celtis australis,10.0,1.6,256.2,3.0,8.0,50.3,176.6,10.4,OLTREFERSINA
7412,Celtis australis,10.0,1.4,196.0,3.0,8.0,50.3,135.1,8.0,OLTREFERSINA
7375,Celtis australis,7.0,1.1,82.7,2.1,6.0,28.3,57.0,3.4,OLTREFERSINA
7374,Celtis australis,9.0,1.3,138.3,2.7,7.0,38.5,95.3,5.6,OLTREFERSINA
7373,Celtis australis,9.0,1.4,146.5,2.7,7.0,38.5,101.0,6.0,OLTREFERSINA
7372,Celtis australis,9.0,1.4,178.9,2.7,7.0,38.5,123.3,7.3,OLTREFERSINA
7371,Celtis australis,5.0,1.0,25.6,1.5,4.0,12.6,17.6,1.0,OLTREFERSINA
7370,Celtis australis,6.0,1.1,61.9,1.8,5.0,19.6,42.6,2.5,OLTREFERSINA
7369,Celtis australis,6.0,1.1,54.8,1.8,5.0,19.6,37.7,2.2,OLTREFERSINA
7368,Celtis australis,9.0,1.4,133.4,2.7,7.0,38.5,91.9,5.4,OLTREFERSINA
7127,Celtis australis,11.0,1.4,259.6,3.3,9.0,63.6,179.0,10.5,OLTREFERSINA
7367,Celtis australis,9.0,1.4,155.0,2.7,7.0,38.5,106.9,6.3,OLTREFERSINA
7366,Celtis australis,9.0,1.2,127.0,2.7,7.0,38.5,87.6,5.2,OLTREFERSINA
7365,Celtis australis,9.0,1.5,172.1,2.7,7.0,38.5,118.6,7.0,OLTREFERSINA
7364,Celtis australis,9.0,1.3,167.1,2.7,7.0,38.5,115.2,6.8,OLTREFERSINA
7363,Celtis australis,9.0,1.3,147.9,2.7,7.0,38.5,101.9,6.0,OLTREFERSINA
7362,Celtis australis,9.0,1.4,175.1,2.7,7.0,38.5,120.7,7.1,OLTREFERSINA
7361,Celtis australis,9.0,1.4,166.9,2.7,7.0,38.5,115.0,6.8,OLTREFERSINA
7360,Celtis australis,9.0,1.3,159.4,2.7,7.0,38.5,109.9,6.5,OLTREFERSINA
7359,Celtis australis,9.0,1.2,144.1,2.7,7.0,38.5,99.3,5.9,OLTREFERSINA
7358,Celtis australis,9.0,1.3,140.0,2.7,7.0,38.5,96.5,5.7,OLTREFERSINA
7376,Celtis australis,7.0,1.1,100.0,2.1,6.0,28.3,68.9,4.1,OLTREFERSINA
7377,Celtis australis,9.0,1.3,169.2,2.7,7.0,38.5,116.6,6.9,OLTREFERSINA
7378,Celtis australis,9.0,1.3,149.7,2.7,7.0,38.5,103.2,6.1,OLTREFERSINA
7379,Celtis australis,9.0,1.2,164.9,2.7,7.0,38.5,113.7,6.7,OLTREFERSINA
7411,Celtis australis,10.0,1.6,249.5,3.0,8.0,50.3,172.0,10.1,OLTREFERSINA
7410,Celtis australis,10.0,1.4,225.2,3.0,8.0,50.3,155.3,9.2,OLTREFERSINA
7409,Celtis australis,10.0,1.4,237.3,3.0,8.0,50.3,163.6,9.6,OLTREFERSINA
7408,Celtis australis,10.0,1.4,196.0,3.0,8.0,50.3,135.1,8.0,OLTREFERSINA
7407,Celtis australis,10.0,1.9,291.6,3.0,8.0,50.3,201.0,11.8,OLTREFERSINA
7406,Celtis australis,10.0,1.8,270.9,3.0,8.0,50.3,186.7,11.0,OLTREFERSINA
7405,Celtis australis,10.0,1.4,208.4,3.0,8.0,50.3,143.7,8.5,OLTREFERSINA
7404,Celtis australis,10.0,1.4,232.2,3.0,8.0,50.3,160.0,9.4,OLTREFERSINA
7403,Celtis australis,10.0,1.3,240.6,3.0,8.0,50.3,165.8,9.8,OLTREFERSINA
7356,Celtis australis,9.0,1.4,175.1,2.7,7.0,38.5,120.7,7.1,OLTREFERSINA
7402,Celtis australis,10.0,1.3,226.8,3.0,8.0,50.3,156.3,9.2,OLTREFERSINA
7388,Celtis australis,9.0,1.3,130.3,2.7,7.0,38.5,89.8,5.3,OLTREFERSINA
2477,Celtis australis,12.0,0.8,35.9,3.6,4.0,12.6,24.7,1.5,OLTREFERSINA
7386,Celtis australis,9.0,1.5,160.0,2.7,7.0,38.5,110.3,6.5,OLTREFERSINA
7385,Celtis australis,9.0,1.4,173.2,2.7,7.0,38.5,119.4,7.0,OLTREFERSINA
7384,Celtis australis,9.0,1.6,186.1,2.7,7.0,38.5,128.3,7.6,OLTREFERSINA
7383,Celtis australis,9.0,1.4,177.1,2.7,7.0,38.5,122.1,7.2,OLTREFERSINA
7382,Celtis australis,9.0,1.4,173.2,2.7,7.0,38.5,119.4,7.0,OLTREFERSINA
7381,Celtis australis,9.0,1.4,134.9,2.7,7.0,38.5,93.0,5.5,OLTREFERSINA
7380,Celtis australis,9.0,1.4,148.1,2.7,7.0,38.5,102.1,6.0,OLTREFERSINA
7389,Celtis australis,9.0,1.2,153.4,2.7,7.0,38.5,105.8,6.2,OLTREFERSINA
7126,Celtis australis,9.0,1.3,206.1,2.7,8.0,50.3,142.1,8.4,OLTREFERSINA
6697,Celtis australis,2.0,0.4,1.9,0.6,1.0,0.8,1.3,0.1,S.GIUSEPPE-S.CHIARA
7124,Celtis australis,12.0,1.6,441.3,3.6,11.0,95.0,304.2,17.9,OLTREFERSINA
895,Celtis australis,6.0,1.0,87.9,1.8,6.0,28.3,60.6,3.6,GARDOLO
896,Celtis australis,6.0,0.9,86.2,1.8,6.0,28.3,59.4,3.5,GARDOLO
897,Celtis australis,8.0,1.1,101.6,2.4,6.0,28.3,70.0,4.1,GARDOLO
926,Celtis australis,4.0,0.5,3.1,1.2,1.0,0.8,2.2,0.1,GARDOLO
927,Celtis australis,6.0,0.7,29.1,1.8,4.0,12.6,20.0,1.2,GARDOLO
928,Celtis australis,6.0,0.8,29.8,1.8,4.0,12.6,20.6,1.2,GARDOLO
894,Celtis australis,5.0,0.7,10.7,1.5,2.5,4.9,7.4,0.4,GARDOLO
1189,Celtis australis,5.0,0.8,27.0,1.5,4.0,12.6,18.6,1.1,GARDOLO
1191,Celtis australis,5.0,0.8,29.8,1.5,4.0,12.6,20.5,1.2,GARDOLO
1192,Celtis australis,5.0,0.8,29.8,1.5,4.0,12.6,20.5,1.2,GARDOLO
1193,Celtis australis,4.0,0.7,15.5,1.2,3.0,7.1,10.7,0.6,GARDOLO
1194,Celtis australis,4.0,0.7,21.0,1.2,4.0,12.6,14.5,0.9,GARDOLO
1195,Celtis australis,4.0,0.7,24.2,1.2,4.0,12.6,16.7,1.0,GARDOLO
1196,Celtis australis,4.0,0.8,23.8,1.2,4.0,12.6,16.4,1.0,GARDOLO
1190,Celtis australis,5.0,0.8,27.0,1.5,4.0,12.6,18.6,1.1,GARDOLO
893,Celtis australis,5.0,0.7,12.5,1.5,2.5,4.9,8.6,0.5,GARDOLO
