,day,min_temp,max_temp,avg_temp,year
4383,22.01.2005,1.4,9.6,5.5,2005
4384,23.01.2005,-2.0,3.8,0.9,2005
4385,24.01.2005,-3.1,4.4,0.65,2005
4386,25.01.2005,-3.0,3.6,0.3,2005
4387,26.01.2005,-0.4,3.2,1.4,2005
4388,27.01.2005,-0.8,4.5,1.85,2005
4389,28.01.2005,-4.1,0.9,-1.6,2005
4390,29.01.2005,-4.1,3.7,-0.2,2005
4391,30.01.2005,-6.0,5.0,-0.5,2005
4392,31.01.2005,-6.7,7.0,0.15,2005
4393,01.02.2005,0.4,9.0,4.7,2005
4394,02.02.2005,-2.2,9.6,3.7,2005
4395,03.02.2005,-3.3,12.2,4.45,2005
4396,04.02.2005,-2.4,6.8,2.2,2005
4397,05.02.2005,-2.4,4.6,1.1,2005
4398,06.02.2005,-6.0,3.2,-1.4,2005
4399,07.02.2005,-6.8,4.0,-1.4,2005
4400,08.02.2005,-4.4,2.2,-1.1,2005
4401,09.02.2005,-2.6,5.2,1.3,2005
4402,10.02.2005,-2.4,5.8,1.7,2005
4403,11.02.2005,-2.8,9.3,3.25,2005
4404,12.02.2005,-1.1,8.0,3.45,2005
4405,13.02.2005,2.2,10.4,6.3,2005
4406,14.02.2005,3.3,7.6,5.45,2005
4407,15.02.2005,0.4,8.4,4.4,2005
4408,16.02.2005,2.0,6.8,4.4,2005
4409,17.02.2005,0.4,8.4,4.4,2005
4410,18.02.2005,-2.7,5.4,1.35,2005
4411,19.02.2005,-3.2,6.8,1.8,2005
4412,20.02.2005,-0.8,6.4,2.8,2005
4413,21.02.2005,0.6,6.4,3.5,2005
4414,22.02.2005,-0.2,5.0,2.4,2005
4415,23.02.2005,-1.1,6.2,2.55,2005
4416,24.02.2005,-1.5,6.4,2.45,2005
4417,25.02.2005,-2.3,7.2,2.45,2005
4418,26.02.2005,0.4,6.2,3.3,2005
4419,27.02.2005,-3.4,6.2,1.4,2005
4420,28.02.2005,-4.8,1.4,-1.7,2005
4421,01.03.2005,-8.2,1.4,-3.4,2005
4422,02.03.2005,-7.4,4.6,-1.4,2005
4423,03.03.2005,-5.8,-0.2,-3.0,2005
4424,04.03.2005,-4.9,3.0,-0.95,2005
4425,05.03.2005,-2.4,5.2,1.4,2005
4426,06.03.2005,-4.6,7.8,1.6,2005
4427,07.03.2005,-1.8,6.2,2.2,2005
4428,08.03.2005,-3.9,10.8,3.45,2005
4429,09.03.2005,1.2,12.8,7.0,2005
4430,10.03.2005,1.4,13.2,7.3,2005
4431,11.03.2005,-3.4,10.3,3.45,2005
4432,12.03.2005,1.6,14.4,8.0,2005
4433,13.03.2005,4.2,12.4,8.3,2005
4434,14.03.2005,1.3,14.0,7.65,2005
4435,15.03.2005,2.8,16.4,9.6,2005
4436,16.03.2005,4.0,18.0,11.0,2005
4437,17.03.2005,4.2,19.6,11.9,2005
4438,18.03.2005,4.5,24.4,14.45,2005
4439,19.03.2005,7.0,26.2,16.6,2005
4440,20.03.2005,5.8,18.4,12.1,2005
4441,21.03.2005,8.8,17.4,13.1,2005
4442,22.03.2005,3.7,15.6,9.65,2005
4443,23.03.2005,6.1,17.4,11.75,2005
4444,24.03.2005,10.0,18.8,14.4,2005
4445,25.03.2005,10.8,16.6,13.7,2005
4446,26.03.2005,11.2,17.2,14.2,2005
4447,27.03.2005,10.4,19.6,15.0,2005
4448,28.03.2005,8.6,22.8,15.7,2005
4449,29.03.2005,9.6,16.8,13.2,2005
4450,30.03.2005,6.9,18.8,12.85,2005
4451,31.03.2005,7.6,18.6,13.1,2005
4452,01.04.2005,8.4,18.6,13.5,2005
4453,02.04.2005,5.8,19.0,12.4,2005
4454,03.04.2005,3.1,19.6,11.35,2005
4455,04.04.2005,3.0,20.0,11.5,2005
4456,05.04.2005,3.2,19.6,11.4,2005
4457,06.04.2005,4.8,20.4,12.6,2005
4458,07.04.2005,7.6,17.2,12.4,2005
4459,08.04.2005,7.8,13.4,10.6,2005
4460,09.04.2005,6.8,12.5,9.65,2005
4461,10.04.2005,9.7,14.5,12.1,2005
4462,11.04.2005,10.2,15.2,12.7,2005
4463,12.04.2005,7.0,15.0,11.0,2005
4464,13.04.2005,7.2,22.2,14.7,2005
4465,14.04.2005,8.1,22.4,15.25,2005
4466,15.04.2005,9.3,21.2,15.25,2005
4467,16.04.2005,6.8,14.8,10.8,2005
4468,17.04.2005,2.9,16.4,9.65,2005
4469,18.04.2005,5.6,21.2,13.4,2005
4470,19.04.2005,9.2,16.9,13.05,2005
4471,20.04.2005,7.6,17.4,12.5,2005
4472,21.04.2005,6.8,19.6,13.2,2005
4473,22.04.2005,3.6,17.6,10.6,2005
4474,23.04.2005,5.6,16.7,11.15,2005
4475,24.04.2005,9.6,13.6,11.6,2005
4476,25.04.2005,8.5,12.0,10.25,2005
4477,26.04.2005,6.3,24.4,15.35,2005
4478,27.04.2005,8.8,24.4,16.6,2005
4479,28.04.2005,11.2,23.2,17.2,2005
4480,29.04.2005,13.2,26.0,19.6,2005
4481,30.04.2005,10.2,27.3,18.75,2005
4482,01.05.2005,13.6,28.4,21.0,2005
4483,02.05.2005,14.2,28.2,21.2,2005
4484,03.05.2005,14.0,27.6,20.8,2005
4485,04.05.2005,12.2,26.0,19.1,2005
4486,05.05.2005,11.6,24.0,17.8,2005
4487,06.05.2005,7.4,24.1,15.75,2005
4488,07.05.2005,10.4,24.0,17.2,2005
4489,08.05.2005,12.8,22.1,17.45,2005
4490,09.05.2005,8.9,18.4,13.65,2005
4491,10.05.2005,11.0,17.2,14.1,2005
4492,11.05.2005,10.1,23.2,16.65,2005
4493,12.05.2005,11.8,23.8,17.8,2005
4494,13.05.2005,10.6,24.4,17.5,2005
4495,14.05.2005,12.0,18.6,15.3,2005
4496,15.05.2005,11.6,23.8,17.7,2005
4497,16.05.2005,12.6,21.7,17.15,2005
4498,17.05.2005,10.3,22.8,16.55,2005
4499,18.05.2005,11.0,17.0,14.0,2005
4500,19.05.2005,12.4,26.0,19.2,2005
4501,20.05.2005,11.4,25.4,18.4,2005
4502,21.05.2005,10.5,27.2,18.85,2005
4503,22.05.2005,16.8,27.8,22.3,2005
4504,23.05.2005,12.8,21.4,17.1,2005
4505,24.05.2005,12.4,27.3,19.85,2005
4506,25.05.2005,12.5,29.3,20.9,2005
4507,26.05.2005,13.4,29.4,21.4,2005
4508,27.05.2005,14.3,31.4,22.85,2005
4509,28.05.2005,15.2,32.4,23.8,2005
4510,29.05.2005,18.2,32.8,25.5,2005
4511,30.05.2005,16.4,32.4,24.4,2005
4512,31.05.2005,17.6,29.6,23.6,2005
4513,01.06.2005,16.1,26.0,21.05,2005
4514,02.06.2005,17.0,26.8,21.9,2005
4515,03.06.2005,13.2,28.6,20.9,2005
4516,04.06.2005,15.9,27.2,21.55,2005
4517,05.06.2005,17.0,27.8,22.4,2005
4518,06.06.2005,15.6,24.1,19.85,2005
4519,07.06.2005,14.2,26.4,20.3,2005
4520,08.06.2005,11.4,22.2,16.8,2005
4521,09.06.2005,12.6,21.6,17.1,2005
4522,10.06.2005,10.0,26.0,18.0,2005
4523,11.06.2005,11.2,24.6,17.9,2005
4524,12.06.2005,15.8,24.0,19.9,2005
4525,13.06.2005,18.2,26.0,22.1,2005
4526,14.06.2005,16.0,21.2,18.6,2005
4527,15.06.2005,15.4,26.8,21.1,2005
4528,16.06.2005,17.0,32.4,24.7,2005
4529,17.06.2005,16.8,32.0,24.4,2005
4530,18.06.2005,16.6,36.6,26.6,2005
4531,19.06.2005,21.3,32.4,26.85,2005
4532,20.06.2005,19.6,31.2,25.4,2005
4533,21.06.2005,19.7,33.3,26.5,2005
4534,22.06.2005,19.6,34.8,27.2,2005
4535,23.06.2005,20.4,35.6,28.0,2005
4536,24.06.2005,21.6,33.0,27.3,2005
4537,25.06.2005,19.6,33.2,26.4,2005
4538,26.06.2005,17.6,37.3,27.45,2005
4539,27.06.2005,21.2,35.2,28.2,2005
4540,28.06.2005,20.8,35.8,28.3,2005
4541,29.06.2005,19.8,30.8,25.3,2005
4542,30.06.2005,19.0,32.4,25.7,2005
4543,01.07.2005,17.6,27.0,22.3,2005
4544,02.07.2005,17.2,30.8,24.0,2005
4545,03.07.2005,16.9,31.2,24.05,2005
4546,04.07.2005,20.6,30.2,25.4,2005
4547,05.07.2005,14.8,23.6,19.2,2005
4548,06.07.2005,13.6,27.2,20.4,2005
4549,07.07.2005,13.3,21.4,17.35,2005
4550,08.07.2005,12.8,27.0,19.9,2005
4551,09.07.2005,14.8,22.4,18.6,2005
4552,10.07.2005,15.0,23.8,19.4,2005
4553,11.07.2005,14.8,29.2,22.0,2005
4554,12.07.2005,17.2,30.0,23.6,2005
4555,13.07.2005,14.8,31.2,23.0,2005
4556,14.07.2005,18.0,33.0,25.5,2005
4557,15.07.2005,19.0,32.4,25.7,2005
4558,16.07.2005,17.6,30.8,24.2,2005
4559,17.07.2005,18.6,33.6,26.1,2005
4560,18.07.2005,20.0,31.4,25.7,2005
4561,19.07.2005,16.1,30.9,23.5,2005
4562,20.07.2005,19.2,31.2,25.2,2005
4563,21.07.2005,18.2,33.4,25.8,2005
4564,22.07.2005,14.4,30.4,22.4,2005
4565,23.07.2005,14.0,28.0,21.0,2005
4566,24.07.2005,16.0,28.4,22.2,2005
4567,25.07.2005,19.0,29.7,24.35,2005
4568,26.07.2005,21.7,31.8,26.75,2005
4569,27.07.2005,21.6,33.6,27.6,2005
4570,28.07.2005,19.8,34.9,27.35,2005
4571,29.07.2005,21.2,34.8,28.0,2005
4572,30.07.2005,21.6,35.6,28.6,2005
4573,31.07.2005,21.2,30.8,26.0,2005
4574,01.08.2005,18.8,33.2,26.0,2005
4575,02.08.2005,19.8,28.4,24.1,2005
4576,03.08.2005,18.2,28.0,23.1,2005
4577,04.08.2005,19.8,28.8,24.3,2005
4578,05.08.2005,12.6,31.6,22.1,2005
4579,06.08.2005,15.2,29.7,22.45,2005
4580,07.08.2005,17.2,24.8,21.0,2005
4581,08.08.2005,14.9,28.0,21.45,2005
4582,09.08.2005,14.4,27.3,20.85,2005
4583,10.08.2005,13.4,28.6,21.0,2005
4584,11.08.2005,17.0,27.2,22.1,2005
4585,12.08.2005,17.4,29.2,23.3,2005
4586,13.08.2005,17.6,29.2,23.4,2005
4587,14.08.2005,14.6,24.8,19.7,2005
4588,15.08.2005,15.8,26.0,20.9,2005
4589,16.08.2005,12.2,27.8,20.0,2005
4590,17.08.2005,16.1,32.0,24.05,2005
4591,18.08.2005,15.0,30.4,22.7,2005
4592,19.08.2005,17.2,29.8,23.5,2005
4593,20.08.2005,15.0,20.5,17.75,2005
4594,21.08.2005,14.1,18.0,16.05,2005
4595,22.08.2005,15.2,17.6,16.4,2005
4596,23.08.2005,14.6,24.0,19.3,2005
4597,24.08.2005,16.0,29.2,22.6,2005
4598,25.08.2005,17.5,26.0,21.75,2005
4599,26.08.2005,18.8,27.6,23.2,2005
4600,27.08.2005,16.9,27.0,21.95,2005
4601,28.08.2005,16.8,26.0,21.4,2005
4602,29.08.2005,16.5,30.0,23.25,2005
4603,30.08.2005,17.7,31.2,24.45,2005
4604,31.08.2005,20.4,29.6,25.0,2005
4605,01.09.2005,20.2,31.0,25.6,2005
4606,02.09.2005,18.4,32.5,25.45,2005
4607,03.09.2005,17.2,30.0,23.6,2005
4608,04.09.2005,15.0,28.6,21.8,2005
4609,05.09.2005,13.2,26.1,19.65,2005
4610,06.09.2005,13.4,27.6,20.5,2005
4611,07.09.2005,12.6,28.1,20.35,2005
4612,08.09.2005,16.4,28.4,22.4,2005
4613,09.09.2005,17.0,21.4,19.2,2005
4614,10.09.2005,16.4,25.2,20.8,2005
4615,11.09.2005,16.5,23.8,20.15,2005
4616,12.09.2005,14.4,24.4,19.4,2005
4617,13.09.2005,13.2,26.6,19.9,2005
4618,14.09.2005,14.9,27.8,21.35,2005
4619,15.09.2005,14.8,28.1,21.45,2005
